Service Date,Report Time,Service Week,Proterra Bus Low Charge,Total Proterra Buses,Low Charge Buses %
2023-09-06,Pull-out AM (6 AM-7 AM),Monday-Thursday,12.0,15,0.8
2023-09-06,Pull-out AM (6 AM-7 AM),Monday-Thursday,12.0,15,0.8
2023-09-06,Pull-out AM (6 AM-7 AM),Monday-Thursday,12.0,15,0.8
2023-09-06,Pull-out AM (6 AM-7 AM),Monday-Thursday,12.0,15,0.8
2023-09-06,Pull-out AM (6 AM-7 AM),Monday-Thursday,12.0,15,0.8
2023-09-07,AM Service Delivery (7 AM-9 AM),Monday-Thursday,8.0,15,0.5333333333333333
2023-09-07,AM Service Delivery (7 AM-9 AM),Monday-Thursday,8.0,15,0.5333333333333333
2023-09-07,AM Service Delivery (7 AM-9 AM),Monday-Thursday,8.0,15,0.5333333333333333
2023-09-07,AM Service Delivery (7 AM-9 AM),Monday-Thursday,8.0,15,0.5333333333333333
2023-09-07,AM Service Delivery (7 AM-9 AM),Monday-Thursday,8.0,15,0.5333333333333333
2023-09-07,AM Service Delivery (7 AM-9 AM),Monday-Thursday,8.0,15,0.5333333333333333
2023-09-07,Night Service Delivery (9 PM onwards),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,Night Service Delivery (9 PM onwards),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,Night Service Delivery (9 PM onwards),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,Night Service Delivery (9 PM onwards),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,Night Service Delivery (9 PM onwards),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,Night Service Delivery (9 PM onwards),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,PM Service Delivery (3 PM-5 PM),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,PM Service Delivery (3 PM-5 PM),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,PM Service Delivery (3 PM-5 PM),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,PM Service Delivery (3 PM-5 PM),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,PM Service Delivery (3 PM-5 PM),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,PM Service Delivery (3 PM-5 PM),Monday-Thursday,11.0,15,0.7333333333333333
2023-09-07,Pull-out AM (6 AM-7 AM),Monday-Thursday,9.0,15,0.6
2023-09-07,Pull-out AM (6 AM-7 AM),Monday-Thursday,9.0,15,0.6
2023-09-07,Pull-out AM (6 AM-7 AM),Monday-Thursday,9.0,15,0.6
2023-09-07,Pull-out AM (6 AM-7 AM),Monday-Thursday,9.0,15,0.6
2023-09-07,Pull-out AM (6 AM-7 AM),Monday-Thursday,9.0,15,0.6
2023-09-07,Pull-out AM (6 AM-7 AM),Monday-Thursday,9.0,15,0.6
2023-09-08,AM Service Delivery (7 AM-9 AM),Friday,9.0,15,0.6
2023-09-08,AM Service Delivery (7 AM-9 AM),Friday,9.0,15,0.6
2023-09-08,AM Service Delivery (7 AM-9 AM),Friday,9.0,15,0.6
2023-09-08,AM Service Delivery (7 AM-9 AM),Friday,9.0,15,0.6
2023-09-08,AM Service Delivery (7 AM-9 AM),Friday,9.0,15,0.6
2023-09-08,AM Service Delivery (7 AM-9 AM),Friday,9.0,15,0.6
2023-09-08,PM Service Delivery (3 PM-5 PM),Friday,9.0,15,0.6
2023-09-08,PM Service Delivery (3 PM-5 PM),Friday,9.0,15,0.6
2023-09-08,PM Service Delivery (3 PM-5 PM),Friday,9.0,15,0.6
2023-09-08,PM Service Delivery (3 PM-5 PM),Friday,9.0,15,0.6
2023-09-08,PM Service Delivery (3 PM-5 PM),Friday,9.0,15,0.6
2023-09-08,PM Service Delivery (3 PM-5 PM),Friday,9.0,15,0.6
2023-09-08,Pull-out AM (6 AM-7 AM),Friday,9.0,15,0.6
2023-09-08,Pull-out AM (6 AM-7 AM),Friday,9.0,15,0.6
2023-09-08,Pull-out AM (6 AM-7 AM),Friday,9.0,15,0.6
2023-09-08,Pull-out AM (6 AM-7 AM),Friday,9.0,15,0.6
2023-09-08,Pull-out AM (6 AM-7 AM),Friday,9.0,15,0.6
2023-09-08,Pull-out AM (6 AM-7 AM),Friday,9.0,15,0.6
2023-09-09,AM Service Delivery (7 AM-9 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,AM Service Delivery (7 AM-9 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,AM Service Delivery (7 AM-9 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,AM Service Delivery (7 AM-9 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,AM Service Delivery (7 AM-9 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,AM Service Delivery (7 AM-9 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,PM Service Delivery (3 PM-5 PM),Saturday,9.0,15,0.6
2023-09-09,PM Service Delivery (3 PM-5 PM),Saturday,9.0,15,0.6
2023-09-09,PM Service Delivery (3 PM-5 PM),Saturday,9.0,15,0.6
2023-09-09,PM Service Delivery (3 PM-5 PM),Saturday,9.0,15,0.6
2023-09-09,PM Service Delivery (3 PM-5 PM),Saturday,9.0,15,0.6
2023-09-09,PM Service Delivery (3 PM-5 PM),Saturday,9.0,15,0.6
2023-09-09,Pull-out AM (6 AM-7 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,Pull-out AM (6 AM-7 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,Pull-out AM (6 AM-7 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,Pull-out AM (6 AM-7 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,Pull-out AM (6 AM-7 AM),Saturday,13.0,15,0.8666666666666667
2023-09-09,Pull-out AM (6 AM-7 AM),Saturday,13.0,15,0.8666666666666667
